source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,yield,CV (%)
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2020,ANNUAL,0,0,YEAR,,2022-02-24 15:00:14.000,52.7,2.2
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2019,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,53.2,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2018,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,56.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2017,ANNUAL,0,0,YEAR,,2018-02-22 15:08:35.000,50.9,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2016,ANNUAL,0,0,YEAR,,2017-02-23 15:00:08.000,52.4,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2015,ANNUAL,0,0,YEAR,,2016-12-02 09:27:59.000,45.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2014,ANNUAL,0,0,YEAR,,2016-02-18 15:04:50.000,49.2,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2013,ANNUAL,0,0,YEAR,,2015-02-19 15:38:52.000,39.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2012,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,31.6,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2011,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,35.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2010,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,50.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2009,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,42.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2008,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,46.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,32.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,37.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,43.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,46.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,163.0,163,ST CLAIR,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, ST CLAIR",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,34.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,48.0,4.8
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,44.5,4.9
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2020,ANNUAL,0,0,YEAR,,2022-02-24 15:00:14.000,50.2,4.3
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2019,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,34.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2017,ANNUAL,0,0,YEAR,,2018-02-22 15:08:35.000,51.6,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2016,ANNUAL,0,0,YEAR,,2017-02-23 15:00:08.000,43.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2013,ANNUAL,0,0,YEAR,,2015-02-19 15:38:52.000,46.2,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2012,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,30.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2011,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,36.1,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2010,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,32.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2009,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,42.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2008,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,38.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,34.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,42.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,42.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,40.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,181.0,181,UNION,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, UNION",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,36.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,50.5,3.0
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,58.7,2.2
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2020,ANNUAL,0,0,YEAR,,2022-02-24 15:00:14.000,51.8,1.8
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2019,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,43.9,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2018,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,57.4,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2017,ANNUAL,0,0,YEAR,,2018-02-22 15:08:35.000,48.3,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2016,ANNUAL,0,0,YEAR,,2017-02-23 15:00:08.000,48.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2015,ANNUAL,0,0,YEAR,,2016-12-02 09:27:59.000,43.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2014,ANNUAL,0,0,YEAR,,2016-02-18 15:04:50.000,47.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2013,ANNUAL,0,0,YEAR,,2015-02-19 15:38:52.000,36.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2012,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,22.2,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2011,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,31.2,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2010,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,45.7,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2009,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,38.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2008,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,49.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,19.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,36.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,17,17,IL,ILLINOIS,80,SOUTHWEST,189.0,189,WASHINGTON,,,0,,,9000,UNITED STATES,"ILLINOIS, SOUTHWEST, WASHINGTON",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,40.0,
