Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1986","1986","ha","31","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1987","1987","ha","49","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1988","1988","ha","32","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1989","1989","ha","57","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1990","1990","ha","75","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1991","1991","ha","88","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1992","1992","ha","90","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1993","1993","ha","90","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1994","1994","ha","100","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1995","1995","ha","150","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1996","1996","ha","200","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1997","1997","ha","250","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1998","1998","ha","300","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","1999","1999","ha","350","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2000","2000","ha","400","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2001","2001","ha","448","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2002","2002","ha","439","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2003","2003","ha","511","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2004","2004","ha","425","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2005","2005","ha","453","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2006","2006","ha","466","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2007","2007","ha","506","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2008","2008","ha","521","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2009","2009","ha","548","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2010","2010","ha","599","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2011","2011","ha","516","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2012","2012","ha","615","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2013","2013","ha","646","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2014","2014","ha","632","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2015","2015","ha","581","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2016","2016","ha","589","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2017","2017","ha","568","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2018","2018","ha","578","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2019","2019","ha","625","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2020","2020","ha","639","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01212","Cabbages","2021","2021","ha","654","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1979","1979","hg/ha","45111","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1980","1980","hg/ha","49318","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1981","1981","hg/ha","43571","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1982","1982","hg/ha","44651","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1983","1983","hg/ha","43404","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1984","1984","hg/ha","86800","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1985","1985","hg/ha","85926","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1986","1986","hg/ha","87419","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1987","1987","hg/ha","91633","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1988","1988","hg/ha","80000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1989","1989","hg/ha","71228","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1990","1990","hg/ha","92800","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1991","1991","hg/ha","90341","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1992","1992","hg/ha","91889","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1993","1993","hg/ha","91889","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1994","1994","hg/ha","100000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1995","1995","hg/ha","133333","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1996","1996","hg/ha","150000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1997","1997","hg/ha","160000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1998","1998","hg/ha","166667","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","1999","1999","hg/ha","171429","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2000","2000","hg/ha","175000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2001","2001","hg/ha","186027","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2002","2002","hg/ha","187904","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2003","2003","hg/ha","189335","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2004","2004","hg/ha","160000","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2005","2005","hg/ha","158808","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2006","2006","hg/ha","159163","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2007","2007","hg/ha","161245","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2008","2008","hg/ha","162092","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2009","2009","hg/ha","162391","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2010","2010","hg/ha","159900","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2011","2011","hg/ha","151667","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2012","2012","hg/ha","153837","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2013","2013","hg/ha","151130","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2014","2014","hg/ha","144889","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2015","2015","hg/ha","135542","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2016","2016","hg/ha","131664","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2017","2017","hg/ha","131884","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2018","2018","hg/ha","131763","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2019","2019","hg/ha","130517","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2020","2020","hg/ha","127566","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01212","Cabbages","2021","2021","hg/ha","124968","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1979","1979","tonnes","203","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1980","1980","tonnes","217","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1981","1981","tonnes","183","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1982","1982","tonnes","192","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1983","1983","tonnes","204","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1984","1984","tonnes","217","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1985","1985","tonnes","232","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1986","1986","tonnes","271","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1987","1987","tonnes","449","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1988","1988","tonnes","256","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1989","1989","tonnes","406","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1990","1990","tonnes","696","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1991","1991","tonnes","795","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1992","1992","tonnes","827","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1993","1993","tonnes","827","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1994","1994","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1995","1995","tonnes","2000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1996","1996","tonnes","3000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1997","1997","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1998","1998","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","1999","1999","tonnes","6000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2000","2000","tonnes","7000","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2001","2001","tonnes","8334","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2002","2002","tonnes","8249","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2003","2003","tonnes","9675","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2004","2004","tonnes","6800","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2005","2005","tonnes","7194","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2006","2006","tonnes","7417","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2007","2007","tonnes","8159","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2008","2008","tonnes","8445","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2009","2009","tonnes","8899","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2010","2010","tonnes","9578","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2011","2011","tonnes","7826","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2012","2012","tonnes","9461","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2013","2013","tonnes","9763","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2014","2014","tonnes","9157","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2015","2015","tonnes","7875","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2016","2016","tonnes","7755","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2017","2017","tonnes","7491","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2018","2018","tonnes","7614.07","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2019","2019","tonnes","8161.25","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2020","2020","tonnes","8150.49","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01212","Cabbages","2021","2021","tonnes","8175.55","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1979","1979","ha","2664","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1980","1980","ha","2563","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1981","1981","ha","2461","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1982","1982","ha","2553","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1983","1983","ha","2809","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1984","1984","ha","1507","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1985","1985","ha","1591","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1986","1986","ha","2461","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1987","1987","ha","2829","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1988","1988","ha","2700","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1989","1989","ha","3949","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1990","1990","ha","3139","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1991","1991","ha","2960","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1992","1992","ha","2845","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1993","1993","ha","2837","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1994","1994","ha","2796","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1995","1995","ha","2897","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1996","1996","ha","3225","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1997","1997","ha","3075","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1998","1998","ha","3376","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","1999","1999","ha","3408","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2000","2000","ha","3387","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2001","2001","ha","3473","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2002","2002","ha","3697","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2003","2003","ha","3773","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2004","2004","ha","2851","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2005","2005","ha","2763","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2006","2006","ha","2715","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2007","2007","ha","2950","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2008","2008","ha","3000","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2009","2009","ha","3102","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2010","2010","ha","3267","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2011","2011","ha","2798","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2012","2012","ha","3269","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2013","2013","ha","3445","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2014","2014","ha","3044","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2015","2015","ha","2831","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2016","2016","ha","2722","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2017","2017","ha","2738","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2018","2018","ha","2667","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2019","2019","ha","3524","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","3394","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5312","Area harvested","01229","Cantaloupes and other melons","2021","2021","ha","2880","I","Imputed value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1979","1979","hg/ha","123134","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1980","1980","hg/ha","136758","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1981","1981","hg/ha","119984","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1982","1982","hg/ha","121210","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1983","1983","hg/ha","117508","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1984","1984","hg/ha","232960","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1985","1985","hg/ha","235952","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1986","1986","hg/ha","186802","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1987","1987","hg/ha","172623","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1988","1988","hg/ha","183796","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1989","1989","hg/ha","149362","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1990","1990","hg/ha","139086","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1991","1991","hg/ha","120118","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1992","1992","hg/ha","122482","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1993","1993","hg/ha","124015","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1994","1994","hg/ha","111234","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1995","1995","hg/ha","108968","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1996","1996","hg/ha","103293","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1997","1997","hg/ha","106650","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1998","1998","hg/ha","104565","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","1999","1999","hg/ha","105358","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2000","2000","hg/ha","105249","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2001","2001","hg/ha","104431","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2002","2002","hg/ha","101350","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2003","2003","hg/ha","101058","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2004","2004","hg/ha","100267","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2005","2005","hg/ha","99537","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2006","2006","hg/ha","99433","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2007","2007","hg/ha","100664","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2008","2008","hg/ha","100967","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2009","2009","hg/ha","101863","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2010","2010","hg/ha","107267","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2011","2011","hg/ha","105861","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2012","2012","hg/ha","104243","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2013","2013","hg/ha","99112","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2014","2014","hg/ha","100526","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2015","2015","hg/ha","97280","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2016","2016","hg/ha","95015","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2017","2017","hg/ha","95431","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2018","2018","hg/ha","102801","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2019","2019","hg/ha","105956","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2020","2020","hg/ha","106750","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5419","Yield","01229","Cantaloupes and other melons","2021","2021","hg/ha","102043","E","Estimated value"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1979","1979","tonnes","32803","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1980","1980","tonnes","35051","T","Unofficial figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1981","1981","tonnes","29528","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1982","1982","tonnes","30945","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1983","1983","tonnes","33008","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1984","1984","tonnes","35107","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1985","1985","tonnes","37540","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1986","1986","tonnes","45972","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1987","1987","tonnes","48835","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1988","1988","tonnes","49625","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1989","1989","tonnes","58983","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1990","1990","tonnes","43659","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1991","1991","tonnes","35555","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1992","1992","tonnes","34846","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1993","1993","tonnes","35183","A","Official figure"
"QCL","Crops and livestock products","887","Yemen","5510","Production","01229","Cantaloupes and other melons","1994","1994","tonnes","31101","A","Official figure"
