Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,2351f,Raw cane or beet sugar (centrifugal only),2017,2017,tonnes,337256.68,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,2351f,Raw cane or beet sugar (centrifugal only),2018,2018,tonnes,365843.1,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,2351f,Raw cane or beet sugar (centrifugal only),2019,2019,tonnes,410195.65,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,2351f,Raw cane or beet sugar (centrifugal only),2020,2020,tonnes,396454.78,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,2351f,Raw cane or beet sugar (centrifugal only),2021,2021,tonnes,95024.98,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2002,2002,tonnes,324449,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2003,2003,tonnes,265398,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2004,2004,tonnes,99800,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2005,2005,tonnes,41263,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2006,2006,tonnes,61017,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2007,2007,tonnes,122754,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2008,2008,tonnes,154635,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2009,2009,tonnes,248877,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2011,2011,tonnes,266998,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2012,2012,tonnes,397444,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2013,2013,tonnes,434251,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2014,2014,tonnes,534445.68,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2015,2015,tonnes,145964,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2016,2016,tonnes,510136.45,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2017,2017,tonnes,429607.65,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2018,2018,tonnes,81312.26,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2019,2019,tonnes,69989.4,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2020,2020,tonnes,350014.11,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23520,Refined sugar,2021,2021,tonnes,183777.75,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23161.02,"Rice, milled",2005,2005,tonnes,677,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23161.02,"Rice, milled",2009,2009,tonnes,242,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23161.02,"Rice, milled",2018,2018,tonnes,142.87,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,F0030,"Rice, paddy (rice milled equivalent)",2005,2005,tonnes,677,E,Estimated value
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,F0030,"Rice, paddy (rice milled equivalent)",2009,2009,tonnes,242,E,Estimated value
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,F0030,"Rice, paddy (rice milled equivalent)",2018,2018,tonnes,143,E,Estimated value
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2003,2003,tonnes,10,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2004,2004,tonnes,28,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2005,2005,tonnes,51,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2006,2006,tonnes,10,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2007,2007,tonnes,21,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2008,2008,tonnes,60,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2009,2009,tonnes,56,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2011,2011,tonnes,10,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2012,2012,tonnes,79,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2013,2013,tonnes,27,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2014,2014,tonnes,30.67,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2015,2015,tonnes,24.82,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2020,2020,tonnes,209.51,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21184.02,"Sausages and similar products of meat, offal or blood of pig",2021,2021,tonnes,305.06,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1444,Sesame seed,2016,2016,tonnes,121.45,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,22212,Skim milk and whey powder,2003,2003,tonnes,5,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,22212,Skim milk and whey powder,2006,2006,tonnes,445,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,22212,Skim milk and whey powder,2007,2007,tonnes,25,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,22212,Skim milk and whey powder,2008,2008,tonnes,51,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,22212,Skim milk and whey powder,2019,2019,tonnes,1.6,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,141,Soya beans,2009,2009,tonnes,800,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1801,Sugar beet,2006,2006,tonnes,813,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1801,Sugar beet,2007,2007,tonnes,13250,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2003,2003,tonnes,501,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2004,2004,tonnes,618,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2005,2005,tonnes,254,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2006,2006,tonnes,403,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2007,2007,tonnes,350,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2008,2008,tonnes,627,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2009,2009,tonnes,894,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2011,2011,tonnes,1143,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2012,2012,tonnes,1514,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2013,2013,tonnes,1528,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2014,2014,tonnes,2858.04,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2015,2015,tonnes,1819.88,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2016,2016,tonnes,2360.72,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2017,2017,tonnes,2557.97,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2018,2018,tonnes,274.01,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2019,2019,tonnes,1580.78,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2020,2020,tonnes,3811.51,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23670.01,Sugar confectionery,2021,2021,tonnes,2613.81,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21319.01,"Sweet corn, frozen",2014,2014,tonnes,0.05,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1620,Tea leaves,2003,2003,tonnes,77,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1620,Tea leaves,2007,2007,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1234,Tomatoes,2011,2011,tonnes,10,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1929.02,"True hemp, raw or retted",2007,2007,tonnes,23,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1929.02,"True hemp, raw or retted",2008,2008,tonnes,24,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23710,"Uncooked pasta, not stuffed or otherwise prepared",2009,2009,tonnes,71,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2002,2002,tonnes,412,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2004,2004,tonnes,360,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2005,2005,tonnes,192,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2006,2006,tonnes,447,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2007,2007,tonnes,939,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2008,2008,tonnes,745,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2009,2009,tonnes,786,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2011,2011,tonnes,169,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2012,2012,tonnes,169,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2013,2013,tonnes,1175,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2014,2014,tonnes,1620.07,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2015,2015,tonnes,470.58,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2016,2016,tonnes,586.08,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2017,2017,tonnes,612.81,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2018,2018,tonnes,109.32,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2019,2019,tonnes,490.2,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2020,2020,tonnes,1896.84,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1970,Unmanufactured tobacco,2021,2021,tonnes,831.6,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,1990.01,"Vegetable products, fresh or dry n.e.c.",2018,2018,tonnes,2.5,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,21931,"Vegetable waxes (other than triglycerides), whether or not refined or coloured",2007,2007,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,F0472,Vegetables preserved nes (o/t vinegar),2003,2003,tonnes,500,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,111,Wheat,2004,2004,tonnes,31609,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,111,Wheat,2009,2009,tonnes,1894,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,111,Wheat,2011,2011,tonnes,70820,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,23110,Wheat and meslin flour,2018,2018,tonnes,6.57,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,22211,Whole milk powder,2006,2006,tonnes,25,A,Official figure
TM,Detailed trade matrix,887,Yemen,76,Brazil,5610,Import Quantity,22211,Whole milk powder,2009,2009,tonnes,51,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,2021,tonnes,77,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0020,Bread,2007,2007,tonnes,5,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0020,Bread,2013,2013,tonnes,46,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0020,Bread,2018,2018,tonnes,12.31,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0020,Bread,2019,2019,tonnes,15.87,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,1213,Cauliflowers and broccoli,2008,2008,tonnes,1,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,22251.01,Cheese from whole cow milk,2004,2004,tonnes,25,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,1703,"Chick peas, dry",2019,2019,tonnes,121.95,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,1703,"Chick peas, dry",2020,2020,tonnes,342.35,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0666,Chocolate products nes,2008,2008,tonnes,1,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0666,Chocolate products nes,2018,2018,tonnes,15.3,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0666,Chocolate products nes,2019,2019,tonnes,96.54,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2012,2012,tonnes,17,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2014,2014,tonnes,15.99,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2015,2015,tonnes,33.71,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2016,2016,tonnes,1543.41,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2017,2017,tonnes,2905.11,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2018,2018,tonnes,46.77,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2019,2019,tonnes,1119.29,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2020,2020,tonnes,1296.55,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2021,2021,tonnes,831.63,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2005,2005,tonnes,15,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2006,2006,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2007,2007,tonnes,26,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2008,2008,tonnes,2,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2009,2009,tonnes,1,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2011,2011,tonnes,5,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2012,2012,tonnes,6,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2014,2014,tonnes,7.12,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2015,2015,tonnes,2.87,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2016,2016,tonnes,16.21,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2017,2017,tonnes,12.64,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2018,2018,tonnes,2,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2019,2019,tonnes,2.2,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2020,2020,tonnes,79.89,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F1232,Food preparations n.e.c.,2021,2021,tonnes,21.95,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,39170.01,Food wastes,2019,2019,tonnes,319,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,39170.01,Food wastes,2021,2021,tonnes,0,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,21439.90,Juice of fruits n.e.c.,2012,2012,tonnes,19,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,21439.90,Juice of fruits n.e.c.,2013,2013,tonnes,4,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,1449.01,Melonseed,2019,2019,tonnes,9.4,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,2165,Palm oil,2019,2019,tonnes,15,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2006,2006,tonnes,6,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2008,2008,tonnes,14,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2011,2011,tonnes,15,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2012,2012,tonnes,69,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2013,2013,tonnes,157,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2014,2014,tonnes,194.65,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2015,2015,tonnes,429.9,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2016,2016,tonnes,86.61,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2017,2017,tonnes,78.01,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2018,2018,tonnes,147.41,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2019,2019,tonnes,607.9,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2020,2020,tonnes,139.08,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0022,Pastry,2021,2021,tonnes,35.16,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,21495.01,Prepared groundnuts,2021,2021,tonnes,4.12,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0235,Prepared nuts,2021,2021,tonnes,2.55,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,2351f,Raw cane or beet sugar (centrifugal only),2005,2005,tonnes,2077,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,2351f,Raw cane or beet sugar (centrifugal only),2006,2006,tonnes,1038,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23670.01,Sugar confectionery,2009,2009,tonnes,14,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23670.01,Sugar confectionery,2012,2012,tonnes,24,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23670.01,Sugar confectionery,2013,2013,tonnes,12,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23670.01,Sugar confectionery,2014,2014,tonnes,9.28,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23670.01,Sugar confectionery,2015,2015,tonnes,10.83,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23670.01,Sugar confectionery,2019,2019,tonnes,18,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,1445,Sunflower seed,2019,2019,tonnes,82.8,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,23710,"Uncooked pasta, not stuffed or otherwise prepared",2015,2015,tonnes,0.96,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,2413,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages",2007,2007,tonnes,1,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,F0473,Vegetables frozen,2008,2008,tonnes,2,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,111,Wheat,2002,2002,tonnes,12156,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,111,Wheat,2005,2005,tonnes,32016,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,111,Wheat,2008,2008,tonnes,7475,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,111,Wheat,2016,2016,tonnes,26625,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,111,Wheat,2019,2019,tonnes,18999.4,A,Official figure
TM,Detailed trade matrix,887,Yemen,100,Bulgaria,5610,Import Quantity,111,Wheat,2021,2021,tonnes,30000,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,854,Burkina Faso,5610,Import Quantity,1318,Pineapples,2011,2011,tonnes,2,A,Official figure
